,match_id,id,minute,team_name,type_name,sub_type_name,player_name,x,y,end_x,end_y,outcome_name,shot_statsbomb_xg,goal,shoot,move,xt
1304,2275127,9133b6f5-507b-424c-978f-2b0ae613ddc9,45,Everton LFC,Carry,,Lucy Hope,68.4,11.0,91.0,13.4,,,False,False,True,0.010576028669251985
1308,2275127,6d22416d-7cbb-451d-9036-e0bbbf5bc660,45,Everton LFC,Pass,Throw-in,Danielle Turner,99.7,0.1,96.1,19.8,,,False,False,True,0.017341998689824088
1310,2275127,8f206c7a-d9a1-45af-b84c-0416f734976a,45,Everton LFC,Carry,,Chloe Kelly,96.1,19.8,94.1,17.4,,,False,False,True,0.0
1312,2275127,2ff026bb-4bf9-4f1f-a18b-ad08822fbb2c,45,Everton LFC,Pass,,Chloe Kelly,94.1,17.4,85.5,2.8,,,False,False,True,-0.01789741322104864
1314,2275127,e4da641e-06f5-4c7c-a0a1-d411cf344cac,45,Everton LFC,Carry,,Tinja-Riikka Tellervo Korpela,85.5,2.8,79.7,7.2,,,False,False,True,-0.00190234862305849
1315,2275127,76e44c83-1773-472a-b2a2-e8c9bd4eef7d,45,Everton LFC,Pass,,Tinja-Riikka Tellervo Korpela,79.7,7.2,56.4,17.6,,,False,False,True,0.00045216778062959206
1322,2275127,131a5d59-8bbd-4a3d-8f83-7a8075832fed,45,Everton LFC,Pass,Kick Off,Simone Magill,61.0,40.1,53.3,37.1,,,False,False,True,-0.006791943591026877
1325,2275127,4b2c53bf-ccb9-41c4-b46b-36387df42e59,45,Everton LFC,Carry,,Maéva Clemaron,53.3,37.1,57.0,39.4,,,False,False,True,0.0
1328,2275127,bcac83bd-fb8f-4d08-954d-966e30b407d3,45,Reading WFC,Pass,Throw-in,Natasha Harding,15.7,80.0,41.0,76.9,,,False,False,True,-0.0015323657059459197
1330,2275127,0d34920a-9aaf-4c72-88b2-a343f2967795,45,Reading WFC,Carry,,Brooke Chaplen,41.0,76.9,41.8,76.9,,,False,False,True,0.0
1335,2275127,647d4749-16b7-4258-bec3-4a6e016de41f,46,Everton LFC,Pass,Throw-in,Danielle Turner,78.1,0.1,88.7,3.7,,,False,False,True,0.003417814007995552
1337,2275127,17f03b90-6c1c-45bb-a26e-c7a48159ba99,46,Everton LFC,Carry,,Simone Magill,88.7,3.7,86.1,3.2,,,False,False,True,0.0
1339,2275127,49a13879-df3e-4630-846b-518caf098fc3,46,Everton LFC,Pass,,Simone Magill,86.1,3.2,78.1,3.7,,,False,False,True,-0.003417814007995552
1341,2275127,3a3feed4-b557-4f8a-a6ef-0225b1265f92,46,Everton LFC,Carry,,Danielle Turner,78.1,3.7,79.5,3.7,,,False,False,True,0.0
1347,2275127,234521b7-4178-4a50-97c4-f47552667a96,46,Everton LFC,Carry,,Chloe Kelly,116.7,9.9,116.7,9.9,,,False,False,True,0.0
1351,2275127,97081a2a-0de5-4f0d-9ebf-9dac42ba0fb7,46,Everton LFC,Carry,,Simone Magill,109.1,8.9,106.9,3.3,,,False,False,True,-0.012761333460351503
1353,2275127,462ae652-5e84-48f1-b373-8f9efef9ba48,46,Everton LFC,Pass,,Simone Magill,106.9,3.3,110.1,5.9,,,False,False,True,0.0
1356,2275127,f4bab5cc-c05d-45fe-9bd6-3bd380599283,46,Everton LFC,Carry,,Chloe Kelly,110.1,5.9,109.3,7.5,,,False,False,True,0.012761333460351503
1357,2275127,91585034-17b3-447f-beec-e939fa6b22db,46,Everton LFC,Pass,,Chloe Kelly,109.3,7.5,99.1,10.6,,,False,False,True,0.01212715703813817
1359,2275127,0de970a7-f44d-4068-beab-f2715244a774,46,Everton LFC,Carry,,Simone Magill,99.1,10.6,99.2,12.7,,,False,False,True,0.0
1364,2275127,4b59e99e-1c34-4d29-8e19-c01c3cc8db88,46,Everton LFC,Pass,Throw-in,Esme Beth Morgan,109.6,80.0,110.0,60.5,,,False,False,True,-0.006062405114335931
1366,2275127,70333325-5028-4a96-9b75-05362483fdef,46,Everton LFC,Carry,,Simone Magill,110.0,60.5,110.1,60.5,,,False,False,True,0.0
1369,2275127,b1bd46a6-2b8d-46e8-b04f-d4db0afcd7bd,47,Reading WFC,Pass,Free Kick,Grace Moloney,4.4,13.7,35.1,4.7,,,False,False,True,0.00422586019834559
1371,2275127,e6bb3c86-b59f-4dd4-89b9-e227a6cf2ead,47,Reading WFC,Carry,,Sophie Howard,35.1,4.7,36.5,3.6,,,False,False,True,0.0
1373,2275127,b59d8bca-ce38-4351-8ff5-9d9abf26f9dc,47,Reading WFC,Pass,,Sophie Howard,36.5,3.6,57.3,5.4,,,False,False,True,0.0009988178443208501
1378,2275127,2fc04a7d-0048-4bc5-8120-4447c4bfb72a,47,Everton LFC,Carry,,Gabrielle George,12.8,57.2,5.7,61.2,,,False,False,True,-0.0022032543535429345
1379,2275127,057dc887-d03f-4d40-baba-64d4cd921cec,47,Everton LFC,Pass,,Gabrielle George,5.7,61.2,11.7,69.2,,,False,False,True,1.5684684756228466e-06
1382,2275127,c281f48a-fafb-41a4-a2ba-b9a7f485ebcf,47,Everton LFC,Carry,,Esme Beth Morgan,11.7,69.2,12.3,78.0,,,False,False,True,-0.0006280897368915326
1396,2275127,d0eddfe3-5958-44bf-ad79-aba3ff079f6f,47,Reading WFC,Pass,Recovery,Rachel Rowe,75.6,4.3,72.8,9.7,,,False,False,True,0.010739198559792208
1398,2275127,5644c19b-5c13-4e2d-b484-b724957bb46d,48,Reading WFC,Carry,,Remi Allen,72.8,9.7,74.2,10.2,,,False,False,True,0.0
1401,2275127,92949b0c-04f9-4566-b302-b8a9ebd361dc,48,Everton LFC,Pass,Free Kick,Inessa Kaagman,42.6,71.5,28.9,40.7,,,False,False,True,-0.0006825570034606696
1403,2275127,52f726e9-d3fc-407f-8188-0242278e214e,48,Everton LFC,Carry,,Gabrielle George,28.9,40.7,51.2,23.6,,,False,False,True,0.003671647720489753
1404,2275127,0bf02a8f-aa87-4a61-a644-459e4f7f54b5,48,Everton LFC,Pass,,Gabrielle George,51.2,23.6,67.3,2.6,,,False,False,True,0.005437423054191684
1406,2275127,2968696a-9362-4a1c-9499-78ff7331e012,48,Everton LFC,Carry,,Danielle Turner,67.3,2.6,72.2,3.7,,,False,False,True,0.005145037709671193
1407,2275127,e19184cf-2c58-4051-b575-2c8270eb9bf8,48,Everton LFC,Pass,,Danielle Turner,72.2,3.7,116.6,3.2,,,False,False,True,0.11098518777503351
1409,2275127,a8f7779d-9bdf-4981-b687-65271fb31da9,48,Everton LFC,Carry,,Chloe Kelly,116.6,3.2,117.9,9.6,,,False,False,True,-0.058858758273758055
1413,2275127,a758f1c8-efdd-4f17-8bf2-439ce8f4fffa,48,Everton LFC,Carry,,Chloe Kelly,117.9,9.6,115.7,20.7,,,False,False,True,-0.05885875826272441
1414,2275127,deca8f55-11db-4180-81d4-e7a731075d95,48,Everton LFC,Pass,,Chloe Kelly,115.7,20.7,105.3,28.8,,,False,False,True,0.05095214166649739
1416,2275127,1e766a42-6052-41de-970c-e6fdf31ef724,48,Everton LFC,Carry,,Maéva Clemaron,105.3,28.8,105.6,29.1,,,False,False,True,0.0
1420,2275127,86116fff-1048-4709-9b6d-b2ae993fbe85,48,Reading WFC,Pass,Goal Kick,Grace Moloney,6.0,44.0,8.7,23.0,,,False,False,True,0.003913452517375644
1422,2275127,c174b712-d762-4372-a00c-cbf7b7f11f1a,48,Reading WFC,Carry,,Sophie Howard,8.7,23.0,10.0,23.7,,,False,False,True,0.0
1423,2275127,de397de7-8e86-4eb8-a611-b6296fa4b3ee,48,Reading WFC,Pass,,Sophie Howard,10.0,23.7,2.9,33.3,,,False,False,True,-0.0026949506346588027
1425,2275127,436e0594-6ce6-482d-a1a7-63cd78ac78ff,48,Reading WFC,Carry,,Grace Moloney,2.9,33.3,3.5,34.3,,,False,False,True,0.0015969842569206229
1426,2275127,4c7d72d5-dc29-466e-8393-a5abe8acbc13,48,Reading WFC,Pass,,Grace Moloney,3.5,34.3,50.3,12.3,,,False,False,True,0.003667307059364168
1429,2275127,09dfa218-d426-4fd3-96a0-ef94daa4e765,48,Reading WFC,Carry,,Amalie Vevle Eikeland,50.3,12.3,52.2,16.5,,,False,False,True,0.002396123362283271
1433,2275127,b595749e-425c-4796-ae0c-eb90e3f3eb48,49,Reading WFC,Pass,Recovery,Remi Allen,49.3,15.1,64.7,13.9,,,False,False,True,0.0011437002265293674
1435,2275127,329f0539-de89-4baa-acab-0a1cf4aeb4f0,49,Reading WFC,Carry,,Millie Laura Farrow,64.7,13.9,62.5,25.5,,,False,False,True,0.0024088668786909524
1442,2275127,fcef5fe1-ff0d-4fa1-a784-1da2f36beb25,49,Reading WFC,Carry,,Jade Moore,56.7,44.2,64.2,46.3,,,False,False,True,0.0076234056836493366
1445,2275127,432e0314-8331-496e-9adf-9d4f4196b16c,49,Reading WFC,Pass,Free Kick,Sophie Howard,61.8,41.9,58.5,30.2,,,False,False,True,-0.007641376998317979
1447,2275127,4609456d-d11f-4c1e-b03e-6dae50d7a7fd,49,Reading WFC,Carry,,Kristine Leine,58.5,30.2,62.8,25.5,,,False,False,True,0.005197385617163947
1448,2275127,8c5757c5-0b61-4695-8b30-3e4325691ac9,49,Reading WFC,Pass,,Kristine Leine,62.8,25.5,72.3,21.1,,,False,False,True,0.006966152353245818
1450,2275127,4bc6af7c-ea3b-4d05-8989-2893e480e39a,49,Reading WFC,Carry,,Remi Allen,72.3,21.1,78.6,25.8,,,False,False,True,0.00598610681576656
1451,2275127,88b546e4-6bef-4fd2-805d-15b830b326a7,49,Reading WFC,Pass,,Remi Allen,78.6,25.8,83.9,34.5,,,False,False,True,0.022007016185500838
1453,2275127,33aa27da-778f-4288-8a81-47ea6a9903dd,49,Reading WFC,Carry,,Brooke Chaplen,83.9,34.5,84.3,34.5,,,False,False,True,0.0
1456,2275127,9f4b024e-de21-49c7-9507-e9f21bfbc8b4,49,Everton LFC,Pass,Recovery,Megan Finnigan,26.1,51.2,44.8,64.0,,,False,False,True,-0.0009794784020912013
1459,2275127,b45c9e19-72a4-4ff4-87cd-277736552235,49,Everton LFC,Carry,,Lucy Hope,44.8,64.0,49.7,78.2,,,False,False,True,-0.00030213102128722196
1462,2275127,b6cb029d-c71f-4f9a-a747-6eee4bbdc1cb,49,Reading WFC,Pass,Recovery,Sophie Howard,27.1,27.0,11.9,34.8,,,False,False,True,-0.006204625112708793
1464,2275127,cae125cc-3823-4903-a94c-4f70c34b8347,49,Reading WFC,Carry,,Grace Moloney,11.9,34.8,11.7,43.8,,,False,False,True,0.000658135923521042
1468,2275127,c682d36e-d9ed-4931-80e5-cd07cb02e074,49,Reading WFC,Pass,Throw-in,Rachel Rowe,28.3,0.1,28.7,8.8,,,False,False,True,0.0014712526577391576
1470,2275127,81172dac-c8e4-4076-b8ea-46bf0f9f33c0,49,Reading WFC,Carry,,Remi Allen,28.7,8.8,27.8,6.6,,,False,False,True,-0.0014712526577391576
1472,2275127,79a4eafb-bd94-4e02-85c9-87380b3e9558,49,Reading WFC,Pass,,Remi Allen,27.8,6.6,27.5,1.9,,,False,False,True,0.0
1475,2275127,1cd68649-dbd9-4952-bbc3-f954ad090d13,50,Reading WFC,Pass,,Rachel Rowe,27.6,2.6,9.4,11.3,,,False,False,True,-0.0054320672923624785
1477,2275127,2b6737f2-84c1-4d69-b06f-b31263ee03f1,50,Reading WFC,Carry,,Kristine Leine,9.4,11.3,9.4,11.4,,,False,False,True,0.0
1478,2275127,2f0bb5ec-b793-4e8e-8c42-dbba872d1c9b,50,Reading WFC,Pass,,Kristine Leine,9.4,11.4,8.7,26.0,,,False,False,True,0.003241936343466465
1480,2275127,61f6e73f-f409-4ac5-8553-2dd6da7dcca8,50,Reading WFC,Carry,,Grace Moloney,8.7,26.0,9.4,29.3,,,False,False,True,-0.0023303973776395356
1481,2275127,da2e6fb8-e910-4a76-a05b-a7932ef27625,50,Reading WFC,Pass,,Grace Moloney,9.4,29.3,12.0,16.6,,,False,False,True,0.004431366469474004
1483,2275127,351ab970-206f-4d4e-a3e2-22a1752feb27,50,Reading WFC,Carry,,Kristine Leine,12.0,16.6,13.8,15.8,,,False,False,True,0.0
1485,2275127,dd12c8f6-39cd-49a0-b7e4-dd8666caad9a,50,Reading WFC,Pass,,Kristine Leine,13.8,15.8,47.2,14.7,,,False,False,True,0.002864494952074791
1487,2275127,fb83d827-a1f2-4d9d-aede-506671464b8e,50,Reading WFC,Carry,,Amalie Vevle Eikeland,47.2,14.7,47.9,1.6,,,False,False,True,0.012610961196146816
1489,2275127,217f5845-ee0e-4601-9b9e-9d957e1ac1a8,50,Reading WFC,Pass,,Amalie Vevle Eikeland,47.9,1.6,41.0,1.9,,,False,False,True,-0.01184806968936886
1493,2275127,2351e7da-0a10-4e88-9079-5c5db2c8c131,50,Everton LFC,Pass,Throw-in,Esme Beth Morgan,62.3,80.0,66.8,73.5,,,False,False,True,0.0
1496,2275127,f6edaf91-2328-457e-861c-2c93e293b569,50,Everton LFC,Carry,,Lucy Hope,66.8,73.5,62.5,78.7,,,False,False,True,0.0
1499,2275127,8f4900c2-0155-4c6a-8550-fdc3ac6b549e,50,Reading WFC,Pass,Throw-in,Remi Allen,62.5,0.1,69.0,5.0,,,False,False,True,0.005145037709671193
1501,2275127,71f4bd05-db4f-4db3-aaa8-810aa45d8245,50,Reading WFC,Carry,,Fara Williams,69.0,5.0,69.0,5.0,,,False,False,True,0.0
1502,2275127,2c385dca-38a2-423c-990a-20eb9020d2b5,50,Reading WFC,Pass,,Fara Williams,69.0,5.0,79.1,0.9,,,False,False,True,-0.01040928683004427
1504,2275127,2b99d282-4e4b-4fcc-9ee2-1db9a9c940c3,50,Reading WFC,Carry,,Amalie Vevle Eikeland,79.1,0.9,84.8,2.4,,,False,False,True,0.003417814007995552
1508,2275127,da14476f-0ad0-4a2d-8128-19971edd6345,50,Reading WFC,Carry,,Fara Williams,88.6,1.6,91.9,1.0,,,False,False,True,0.0027284999954373824
1509,2275127,9ec00b49-8231-436a-8102-e47146e42b29,50,Reading WFC,Pass,,Fara Williams,91.9,1.0,100.2,24.8,,,False,False,True,0.0030571934160599397
1511,2275127,815cb6b3-a3d2-4cf7-a969-3ee9306176b9,50,Reading WFC,Pass,,Brooke Chaplen,100.2,24.8,95.0,24.3,,,False,False,True,0.04354245806240177
1513,2275127,c91c7865-5244-4f7f-bfb7-570c7839c5ba,50,Reading WFC,Carry,,Millie Laura Farrow,95.0,24.3,95.9,26.9,,,False,False,True,0.041326356268173936
1519,2275127,dd493e50-3c14-4334-af03-edf581a70e79,52,Everton LFC,Pass,Goal Kick,Tinja-Riikka Tellervo Korpela,7.0,36.1,39.6,4.0,,,False,False,True,0.006826321928425395
1521,2275127,88ac20ca-b884-4e8c-80d5-2a70c3a1a03a,52,Everton LFC,Pass,,Danielle Turner,39.6,4.0,45.5,15.8,,,False,False,True,-0.0007628915067779563
1523,2275127,1c09e603-44b6-4f23-952a-669f191b2c0b,52,Everton LFC,Carry,,Maéva Clemaron,45.5,15.8,46.0,17.7,,,False,False,True,0.0
1526,2275127,2b446947-1fac-48a2-8e8e-caa286913f4a,52,Everton LFC,Pass,Free Kick,Abbey-Leigh Stringer,40.8,14.4,29.9,24.7,,,False,False,True,0.003926440061607148
1529,2275127,f61e2f30-99ef-42d9-98b2-f4f70dbd8f44,52,Everton LFC,Carry,,Gabrielle George,29.9,24.7,35.8,24.1,,,False,False,True,-0.002140011362858244
1530,2275127,a70f408d-86aa-4796-9377-58080c61607b,52,Everton LFC,Pass,,Gabrielle George,35.8,24.1,45.7,18.8,,,False,False,True,0.0026388994273825687
1532,2275127,1da601b7-6649-40d5-ba7f-193adc00a8a4,52,Everton LFC,Carry,,Abbey-Leigh Stringer,45.7,18.8,49.8,22.7,,,False,False,True,-0.0025449768040122518
1544,2275127,2330f5d5-bd2d-46d3-a330-b28f81dab201,52,Everton LFC,Carry,,Gabrielle George,55.0,24.8,57.3,23.1,,,False,False,True,0.0
1548,2275127,f52ca381-e2aa-4dca-b404-59d7597a155f,52,Everton LFC,Carry,,Gabrielle George,57.3,23.1,86.6,14.6,,,False,False,True,0.01339055160255968
1549,2275127,0c5af828-afc9-49b1-95a7-233cf1beb7f3,52,Everton LFC,Pass,,Gabrielle George,86.6,14.6,99.9,4.9,,,False,False,True,-0.010851104876027032
1551,2275127,3dbcfb4d-1aa9-4e18-bccf-8a6095bc64f8,52,Everton LFC,Carry,,Chloe Kelly,99.9,4.9,111.4,9.6,,,False,False,True,0.002729694240261031
1552,2275127,44c7f7fd-fdf2-4ad5-ae3b-094fc8c4e9fe,53,Everton LFC,Pass,,Chloe Kelly,111.4,9.6,112.6,55.3,,,False,False,True,-0.01576400012740704
1558,2275127,69326287-b7ea-4cb7-a54e-56cef5842ad3,53,Reading WFC,Carry,,Amalie Vevle Eikeland,13.6,25.1,14.8,23.2,,,False,False,True,0.0
1560,2275127,e4ea9007-1d4a-483f-a896-dd233cdf6319,53,Reading WFC,Pass,,Amalie Vevle Eikeland,14.8,23.2,20.0,11.8,,,False,False,True,-0.0008995311669151868
1562,2275127,3657e3cc-8250-42b5-aacc-47a6a9c13a39,53,Reading WFC,Carry,,Rachel Rowe,20.0,11.8,53.8,1.2,,,False,False,True,0.004517751093743491
1567,2275127,054ed99f-7854-42ce-bf28-8f62a0bb1ffa,53,Everton LFC,Carry,,Esme Beth Morgan,50.0,76.5,48.8,73.5,,,False,False,True,0.0
1568,2275127,14cd31d5-58f3-4dbe-994a-b394d8c31b42,53,Everton LFC,Pass,,Esme Beth Morgan,48.8,73.5,57.0,69.9,,,False,False,True,0.0015890359978322853
1570,2275127,4269cad1-9f1f-4269-9cd3-b32fc79712e0,53,Everton LFC,Carry,,Abbey-Leigh Stringer,57.0,69.9,58.2,72.5,,,False,False,True,0.0
1574,2275127,7c55e04f-488a-4ca9-906d-4f7ad4fe50ef,53,Reading WFC,Carry,,Sophie Howard,30.2,1.2,22.4,7.3,,,False,False,True,-0.0035189332494226407
1577,2275127,bcf72678-d6a3-4b57-8bb8-606fcaac7493,53,Reading WFC,Pass,,Sophie Howard,22.4,7.3,35.9,3.0,,,False,False,True,0.0035189332494226407
1579,2275127,34e611b4-9cea-4687-89d4-57df24ac32e3,53,Reading WFC,Carry,,Rachel Rowe,35.9,3.0,39.8,1.4,,,False,False,True,0.0031089534681797617
1581,2275127,a73f0ed4-c522-4983-a8e3-fa74ea7c420b,53,Reading WFC,Pass,,Rachel Rowe,39.8,1.4,48.9,14.0,,,False,False,True,-0.0007628915067779563
1583,2275127,ab0d9b96-b8dd-4dc2-9c22-9083a4995482,53,Reading WFC,Carry,,Remi Allen,48.9,14.0,54.3,20.6,,,False,False,True,-0.0009380210575061863
